ticker,name,listed_date,sic_code,market_cap,weighted_shares
TOAC,Talon 1 Acquisition Corp. Class A Ordinary Shares,2021-12-30,6770,289225000.0,28750000.0
TOI,"The Oncology Institute, Inc. Common Stock",2021-11-15,8011,448966646.91,74455497.0
TOL,"Toll Brothers, Inc.",1986-07-08,1531,5126824430.0,114977000.0
TOMZ,"TOMI Environmental Solutions, Inc.",2008-06-17,2860,16372225.3385,19732705.0
TOP,Zhong Yang Financial Group Limited Ordinary Shares,2022-06-01,,1118250000.0,35000000.0
TOPS,"TOP Ships, Inc.",2004-07-23,,18665160.8,42420820.0
TOST,"Toast, Inc.",2021-09-22,7374,7140729041.099999,511880218.0
TOWN,Towne Bank,1999-05-05,,2041370399.25,72724275.0
TPB,"Turning Point Brands, Inc.",2016-05-11,2100,493127438.07000005,18136353.0
TPBA,TPB Acquisition Corporation I Class A Ordinary Share,2021-10-01,6770,218690118.1,22545373.0
TPC,Tutor Perini Corporation,1995-08-14,1540,459777445.78000003,51200161.0
TPG,TPG Inc. Class A Common Stock,2022-01-13,6282,1903228499.55,79070565.0
TPGY,TPG Pace Beneficial Finance Corp.,2020-11-27,6770,433343750.0,43750000.0
TPH,"Tri Pointe Homes, Inc.",2013-01-31,1531,1851071362.29,103440702.0
TPHS,Trinity Place Holdings Inc.com,2012-09-18,6512,39429899.11,36850373.0
TPIC,"TPI Composites, Inc. Common Stock",2016-07-22,3510,484353012.0,37257924.0
TPL,Texas Pacific Land Corporation,1975-05-29,6792,12735129400.0,7741720.0
TPR,"Tapestry, Inc. Common Stock",2000-10-05,3100,7958213998.665,251802373.0
TPST,"Tempest Therapeutics, Inc. Common Stock",2021-06-28,2834,22006584.1908,10323006.0
TPTX,"Turning Point Therapeutics, Inc. Common Stock",2019-04-17,2834,3693129087.0699997,49685579.0
TPVG,TRIPLEPOINT VENTURE GROWTH BDC CORP.,2014-03-06,,412785742.6,31036522.0
TPX,"TEMPUR SEALY INTERNATIONAL, INC.",2003-12-18,2510,3734703386.8749995,175544225.0
TR,"Tootsie Roll Industries, Inc.",1987-12-30,2060,2222672890.08,69112963.0
TRAQ,Trine II Acquisition Corp.,2021-12-27,6770,515430000.00000006,51750000.0
TRC,Tejon Ranch Co.,1972-06-01,6500,407525922.63,26479917.0
TRCA,Twin Ridge Capital Acquisition Corp.,2021-04-26,6770,261299316.96,26636016.0
TRDA,"Entrada Therapeutics, Inc. Common Stock",2021-10-29,2834,310519113.3,31365567.0
TREC,Trecora Resources,1994-10-31,2911,229311063.19,23713657.0
TREE,"LendingTree, Inc.",2008-08-12,6163,666498136.78,12765718.0
TREX,"Trex Company, Inc.",1999-04-08,2400,6284821471.68,113199234.0
TRGP,Targa Resources Corp.,2010-12-07,4922,15072279407.9,227987890.0
TRHC,"Tabula Rasa HealthCare, Inc. Common Stock",2016-09-29,7389,80908193.19,25849263.0
TRI,Thomson Reuters Corporation,1993-05-27,,47202209494.5,487122905.0
TRIN,Trinity Capital Inc. Common Stock,2021-01-29,,549816595.2,38181708.0
TRIP,"TripAdvisor, Inc.",2011-12-07,7370,2700937602.52,139619416.0
TRIS,Tristar Acquisition I Corp.,2021-12-06,6770,282037500.0,28750000.0
TRKA,"Troika Media Group, Inc. Common Stock",2021-04-20,4841,40155057.981599994,64109616.0
TRMB,Trimble Inc. Common Stock,1990-07-01,3829,14743397299.68,250142472.0
TRMD,TORM plc Class A Common Stock,2013-10-03,,1074592701.6,81408538.0
TRMK,Trustmark Corp,1971-04-01,6021,1732965158.785,61463563.0
TRN,"Trinity Industries, Inc.",1987-03-30,3743,1963957246.3200002,83342128.0
TRNO,Terreno Realty Corporation,2010-02-10,6500,4124277721.2000003,75536222.0
TRNS,Transcat Inc,1978-01-13,3825,459612566.51,7529078.0
TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share,2021-08-09,6770,232406250.00000003,23125000.0
TROO,"TROOPS, Inc. Ordinary Shares",2008-04-09,6770,214188899.3836,101597998.0
TROW,T Rowe Price Group Inc,1986-04-09,6200,24432113576.309998,227296619.0
TROX,TRONOX LIMITED CL A ORDINARY SHARES,2010-12-01,2810,2575734106.05,155821785.0
TRP,TC Energy Corporation,1985-05-30,,52939465000.0,983000000.0
TRQ,Turquoise Hill Resources Ltd,2003-11-18,,5598258827.72,201231446.0
TRS,Trimas Corporation,2007-05-18,3460,1124844370.55,42495065.0
TRST,Trustco Bank Corp NY,1983-04-18,6022,579745625.0,19196875.0
TRT,Trio-Tech International,1995-04-24,3559,18172407.636,4029180.0
TRTL,TortoiseEcofin Acquisition Corp. III,2021-09-09,6770,418312499.99999994,43125000.0
TRTN,Triton International Limited,2016-07-13,7359,3587591484.0,64213200.0
TRTX,"TPG RE Finance Trust, Inc. Common Stock",2017-07-20,6798,695444463.4499999,77185845.0
TRU,TransUnion,2015-06-25,7320,14945632000.000002,192400000.0
TRUE,"TrueCar, Inc.",2014-05-16,7370,241878692.17499998,90421941.0
TRUP,"Trupanion, Inc.",2014-07-18,6324,2107284477.75,40720473.0
TRV,"The Travelers Companies, Inc.",1988-05-11,6331,39739941541.22,239961002.0
TRVI,"Trevi Therapeutics, Inc. Common Stock",2019-05-07,2834,88203167.99999999,38685600.0
TRVN,"Trevena, Inc.",2014-01-31,2834,70197034.96869999,165520007.0
TRX,TRX Gold Corporation,2005-05-12,,94731350.5992,274345064.0
TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares,2021-11-19,,174777872.5,12032900.0
TSBK,Timberland Bancorp Inc,1998-01-13,6036,206899786.8252,8305826.0
TSCO,Tractor Supply Co,1994-02-17,5200,21523787594.64,111881628.0
TSE,Trinseo PLC,2014-06-12,2821,1474612098.06,36151314.0
TSEM,Tower Semiconductor Ltd,1994-10-25,,5041597916.72,109078276.0
TSHA,"Taysha Gene Therapies, Inc. Common Stock",2020-09-24,2836,119611856.4,40546392.0
TSIB,Tishman Speyer Innovation Corp. II Class A common stock,2021-04-05,6770,367500000.0,37500000.0
TSLA,"Tesla, Inc. Common Stock",2010-06-29,3711,684730039730.25,1036009925.0
TSLX,"Sixth Street Specialty Lending, Inc.",2014-03-21,,1434629052.8,76310056.0
TSN,"Tyson Foods, Inc.",1986-07-09,2015,30191179557.315,361549363.0
TSP,TuSimple Holdings Inc. Class A Common Stock,2021-04-15,7373,1396405362.5,223424858.0
TSPQ,TCW Special Purpose Acquisition Corp.,2021-04-22,6770,565708292.12,57991624.0
TSQ,"TOWNSQUARE MEDIA, INC.",2014-07-24,4832,149212377.6,17150848.0
TSRI,TSR Inc. New,1978-01-01,7371,16313004.799999999,2146448.0
TSVT,"2seventy bio, Inc. Common Stock",2021-10-18,2834,395599199.52000004,37622368.0
TT,Trane Technologies plc,1948-06-09,3822,29510842992.67,233860393.0
TTC,Toro Company (The),1983-12-15,3524,8207802592.839999,104571316.0
TTCF,"Tattooed Chef, Inc Class A Common Stock",2020-10-16,2090,501231912.5355,82459803.0
TTD,"The Trade Desk, Inc.",2016-09-21,7370,22307764033.17,486325791.0
TTEC,"TTEC Holdings, Inc. Common Stock",1996-08-01,7363,3006752903.45,47035634.0
TTEK,Tetra Tech Inc,1991-12-01,8711,6673373882.13,53683323.0
TTGT,"TechTarget, Inc.",2007-05-17,7389,1937912280.8999999,29550355.0
TTI,"TETRA Technologies, Inc.",1990-04-10,1311,598288728.3449999,127703037.0
TTMI,TTM Technologies Inc,2000-09-21,3672,1339927310.54,101012236.0
TTNP,TITAN PHARMACEUTICAL INC,1996-01-17,2836,6891144.888599999,13339421.0
TTOO,"T2 Biosystems, Inc",2014-08-07,3841,25775934.508,171725080.0
TTSH,"Tile Shop Holdings, Inc.",2010-11-19,5700,203716520.92000002,52101412.0
TTWO,Take-Two Interactive Software Inc,1997-04-14,7372,19588937125.62,162119814.0
TU,Telus Corporation,1996-06-11,,31076093726.824997,1380852865.0
TUEM,Tuesday Morning Corp,2021-01-12,5331,31991098.833,85767021.0
TUFN,Tufin Software Technologies Ltd.,2019-04-11,,454076036.05,38383435.0
TUP,Tupperware Brands Corporation,1996-05-08,3089,261776497.41,45845271.0
TURN,180 Degree Capital Corp.,1983-03-16,6799,64836375.0,10373820.0
TUSK,"Mammoth Energy Services, Inc. Common Stock",2016-10-14,1389,104375870.1865,47184065.0
TVTX,"Travere Therapeutics, Inc. Common Stock",2003-07-23,2834,1521799081.92,63514152.0
TVTY,"Tivity Health, Inc. Common Stock",1991-08-13,8090,1581859445.76,49932432.0
TW,Tradeweb Markets Inc. Class A Common Stock,2019-04-04,6200,13214722536.720001,204498956.0
TWCB,Bilander Acquisition Corp. Class A Common Stock,2021-09-08,6770,216823891.05,22468797.0
TWI,"Titan International, Inc.(Delaware)",1993-05-20,3312,1175443012.52,62656877.0
TWIN,"Twin Disc, Incorporated",1972-06-01,3560,125321788.97999999,13651611.0
TWKS,"Thoughtworks Holding, Inc. Common Stock",2021-09-15,7371,4173876630.0,310325400.0
TWLO,Twilio Inc.,2016-06-23,7372,14865013171.739998,181679457.0
TWLV,Twelve Seas Investment Company II Class A Common Stock,2021-04-19,6770,433156200.0,44290000.0
TWND,Tailwind Acquisition Corp.,2020-10-23,8742,414845242.59,41776963.0
TWNI,Tailwind International Acquisition Corp.,2021-04-09,6770,423487500.0,43125000.0
TWNK,"Hostess Brands, Inc. Class A Common Stock",2015-11-30,2050,2700740168.9100003,138286747.0
TWO,Two Harbors Investment Corp.,2007-12-12,6798,1583058213.9999998,344143090.0
TWOA,two,2021-03-30,6770,268170503.8125,27425625.0
TWOU,"2U, Inc.",2014-03-28,7372,590367774.26,77071511.0
TWST,Twist Bioscience Corporation Common Stock,2018-10-31,2836,1485370629.6,56264039.0
TWTR,"Twitter, Inc.",2013-11-07,7370,28587999538.079998,764180688.0
TXG,"10x Genomics, Inc. Class A Common Stock",2019-09-12,3826,4151680625.8999996,113371945.0
TXMD,"TherapeuticsMD, Inc.",2007-05-09,2834,87344560.736,8810224.0
TXN,Texas Instruments Incorporated,1953-10-01,3674,141990169453.09998,922133845.0
TXRH,"Texas Roadhouse, Inc.",2004-10-05,5812,4871963315.03,68167949.0
TXT,"Textron, Inc.",1968-01-02,3720,12935110684.380001,215083317.0
TYDEV,"Cryptyde, Inc. Common Stock When-Issued",,,,
TYL,"Tyler Technologies, Inc.",1969-03-24,7372,12824910704.85,41473695.0
TYME,"Tyme Technologies, Inc. Common Stock",2012-05-24,2834,45617606.2206,172206894.0
TYRA,"Tyra Biosciences, Inc. Common Stock",2021-09-15,2834,240962522.13,41761269.0
TZOO,Travelzoo Common Stock,2003-12-30,7310,75700529.61999999,12595762.0
TZPS,TZP Strategies Acquisition Corp. Class A Ordinary Share,2021-03-12,6770,353265625.0,35937500.0
U,Unity Software Inc.,2020-09-18,7372,10017080021.52,296013003.0
UA,"Under Armour, Inc. Class C Common Stock, $0.0003 1/3 par value",2016-03-23,2300,4013734034.3250003,461614035.0
UAA,"Under Armour, Inc.",2005-11-18,2300,4373792981.625,461614035.0
UAL,"United Airlines Holdings, Inc. Common Stock",1969-08-01,4512,11902809674.26,326730982.0
UAMY,United States Antimony Corporation,1996-09-04,3330,43144210.6021,106240361.0
UAN,"CVR Partners, LP",2011-04-08,2870,1268355383.0363,10569637.0
UAVS,"AgEagle Aerial Systems, Inc.",2007-05-21,3721,54267867.4446,81593546.0
UBA,Urstadt Biddle Properties Inc. Class A,1998-08-17,6798,628642400.2,40427164.0
UBCP,United Bancorp Inc/OH,1993-03-01,6022,87162086.96,5745688.0
UBER,"Uber Technologies, Inc.",2019-05-10,7389,41344866626.915,1963660253.0
UBFO,United Security Bancshares,1999-03-03,6021,126395299.94,17034407.0
UBOH,United Bancshares Inc/OH,1998-06-23,6021,92523700.17,3279238.0
UBP,Urstadt Biddle Properties Inc.,1970-05-18,6798,604386101.8,40427164.0
UBS,UBS Group AG,1990-02-08,,53217808651.630005,3349138367.0
UBSI,United Bankshares Inc,1987-05-29,6022,4693282393.96,135292084.0
UBX,"Unity Biotechnology, Inc. Common Stock",2018-05-03,2834,41459862.0366,69168939.0
UCBI,United Community Banks Inc.,1997-05-20,6022,3016479956.75,106027415.0
UCTT,"Ultra Clean Holdings, Inc.",2004-03-25,3674,1320077000.0,45100000.0
UDMY,"Udemy, Inc. Common Stock",2021-10-29,8200,1609519172.8,139654592.0
UDR,"UDR, Inc.",1990-05-07,6798,13385582622.36,318401109.0
UE,UBRAN EDGE PROPERTIES,2015-01-05,6500,1736750979.78,117427382.0
UEC,Uranium Energy Corp.,2007-04-05,1090,921214397.88,283015176.0
UEIC,Universal Electronics Inc,1993-02-12,3651,335709014.88,12630136.0
UFAB,"Unique Fabricating, Inc.",2015-06-29,3714,18069046.38,11733147.0
UFCS,United Fire Group Inc.,1975-02-18,6331,790231507.1,25126598.0
UFI,"UNIFI, Inc. New",1990-06-06,2200,254716348.935,18477791.0
UFPI,"UFP Industries, Inc. Common Stock",1993-11-18,2421,4457262139.05,62734161.0
UFPT,UFP Technologies Inc,1993-12-23,3841,566053515.7,7561495.0
UG,"United-Guardian, Inc.",1979-04-12,2844,79022286.8,4594319.0
UGI,UGI Corporation,1953-01-02,4932,8294742776.0,209993488.0
UGRO,"urban-gro, Inc. Common Stock",2019-08-05,5080,55259422.800000004,10637040.0
UHAL,Amerco Inc,1994-11-02,7510,9182131042.52,19607788.0
UHS,"Universal Health Services, Inc. Class B",1991-06-07,8062,7815170587.629999,74380609.0
UHT,Universal Health Realty Income Trust,1986-12-26,6798,681439425.1504,13786283.0
UI,Ubiquiti Inc. Common Stock,2011-10-14,3663,15125737677.75,60418365.0
UIHC,United Insurance Holdings Corp.,2007-11-07,6331,80145518.7,43321902.0
UIS,Unisys Corporation,1972-06-01,7373,751456602.38,67637858.0
UK,Ucommune International Ltd Ordinary Shares,2020-11-18,,15558662.614400001,4373728.0
ULBI,Ultralife Corporation,1992-12-23,3690,77042296.1304,16127082.0
ULCC,"Frontier Group Holdings, Inc. Common Stock",2021-04-01,4512,2012708045.75,217590059.0
ULH,"Universal Logistics Holdings, Inc. Common Stock",2005-02-11,4213,740236455.3100001,26441738.0
ULTA,"Ulta Beauty, Inc. Common Stock",2007-10-25,5990,20385229131.399998,51818071.0
UMBF,UMB Financial Corp,1971-03-03,6021,4032790090.95,48404130.0
UMH,"UMH Properties, Inc.",1993-12-06,6798,915672091.76,54245977.0
UMPQ,Umpqua Holdings Corp,1996-12-18,6035,3572583875.6800003,217046408.0
UNAM,Unico American Corp,1986-10-16,6331,10928017.780000001,5304863.0
UNB,"Union Bankshares, Inc",1999-08-09,6022,125654032.39999999,4495672.0
UNCY,"Unicycive Therapeutics, Inc. Common Stock",2021-07-13,2834,15930221.66,15028511.0
UNF,Unifirst Corp,1983-07-26,7200,2965221215.88,18806550.0
UNFI,United Natural Foods Inc,1996-11-01,5141,2359668134.56,58292197.0
UNH,UNITEDHEALTH GROUP INCORPORATED (Delaware),1991-10-10,6324,430489421752.58,938171603.0
UNIT,Uniti Group Inc. Common Stock,2015-04-20,6798,2310601984.9399996,237106412.0
UNM,Unum Group,1986-11-14,6321,6736666889.0,201094534.0
UNP,Union Pacific Corp.,1969-06-20,4011,130692034963.59999,628025156.0
UNTY,Unity Bancorp,1989-05-11,6022,284457705.09000003,10494658.0
UNVR,Univar Solutions Inc.,2015-06-18,5160,4973722778.34,169231806.0
UONE,"Urban One, Inc. Class A Common Stock",1999-05-06,4832,334434590.90999997,51372441.0
UONEK,"Urban One, Inc. Class D Common Stock",2000-06-07,4832,254293582.95000002,51372441.0
UP,Wheels Up Experience Inc.,2021-07-14,4522,479527036.95,245911301.0
UPC,Universe Pharmaceuticals Inc. Ordinary Shares,2021-03-23,,20445000.0,21750000.0
UPH,"UpHealth, Inc.",2021-06-09,8000,82708175.375,143840305.0
UPLD,"Upland Software, Inc.",2014-11-06,7372,403101398.7,31321010.0
UPS,"United Parcel Service, Inc. Class B",1999-11-10,4210,151511084743.2,873766348.0
UPST,"Upstart Holdings, Inc. Common stock",2020-12-16,6199,2884002090.4800005,84773724.0
UPTD,TradeUP Acquisition Corp. Common Stock,2021-09-07,6770,58789485.00000001,5849700.0
UPWK,Upwork Inc. Common Stock,2018-10-03,7374,2205367218.1800003,129651218.0
URBN,Urban Outfitters Inc,1993-11-17,5651,1978877483.0549998,94434621.0
URG,Ur-Energy Inc.,2008-07-24,1040,246651781.5,219246028.0
URGN,UroGen Pharma Ltd. Ordinary Shares,2017-05-04,2834,151249978.05,22693170.0
URI,"United Rentals, Inc.",1997-12-18,7359,18652649749.230003,71611509.0
UROY,Uranium Royalty Corp. Common Stock,2020-01-09,,236330092.5,94532037.0
USAC,USA COMPRESSION PARTNERS LP,2013-01-15,4922,1692905316.6750002,97377355.0
USAK,USA Truck Inc,1992-03-26,4213,137460050.42,9007867.0
USAP,Universal Stainless & Alloy,1994-12-14,3312,63239618.18,8957453.0
USAS,Americas Gold and Silver Corporation,2000-10-11,,124394373.66199999,180543358.0
USAU,U.S. Gold Corp. Common Stock,1984-06-01,1000,37327138.147199996,8349843.0
USB,U.S. Bancorp,1973-05-03,6021,67972611496.5,1485740142.0
USCB,"USCB Financial Holdings, Inc. Class A Common Stock",2021-07-23,6022,237008923.04999998,20000753.0
USCT,TKB Critical Technologies 1 Class A Ordinary Shares,2021-12-17,6770,288152625.0,28750000.0
USDP,USD PARTNERS LP,2014-10-09,4013,180248927.4,33379431.0
USEG,US Energy Corp Wyoming,1990-03-26,1311,97202866.8,24923812.0
USER,"UserTesting, Inc.",2021-11-17,7372,719323492.61,142864646.0
USFD,US Foods Holding Corp.,2016-05-26,5140,6280165186.35,223891807.0
USIO,"Usio, Inc. Common Stock",1998-12-01,6099,61548765.870000005,25538907.0
USLM,United States Lime & Minerals,1990-03-26,1400,654831996.0400001,5670523.0
USM,United States Cellular Corporation,1988-05-04,4812,2423855307.0,85557900.0
USNA,USANA Health Sciences Inc,1993-04-22,2833,1332231379.89,19188123.0
USPH,US Physical Therapy Inc,1992-05-28,8000,1378781102.6799998,12991436.0
USWS,"U.S. Well Services, Inc. Class A Common Stock",2017-04-28,1389,53954335.06119999,77066612.0
USX,"U.S. Xpress Enterprises, Inc. Class A Common Stock",2018-06-14,4213,139601948.85,51136245.0
UTAA,UTA Acquisition Corporation Class A Ordinary Shares,2022-01-24,6770,285487500.0,28750000.0
UTHR,United Therapeutics Corp,1999-06-17,2834,9796472465.119999,45299512.0
UTI,"Universal Technical Institute, Inc.",2003-12-17,8200,259710489.42000002,33042047.0
UTL,Unitil Corporation,1985-03-07,4931,830406214.4,16031008.0
UTMD,Utah Medical Products Inc,1999-03-08,3841,297285139.72,3644987.0
UTME,UTime Limited Ordinary Shares,2021-04-06,,11822943.99,8267793.0
UTRS,"Minerva Surgical, Inc. Common Stock",2021-10-22,3841,68626388.46,28834617.0
UTSI,UTStarcom Holdings Corp Ordinary Shares (Cayman Islands),2000-03-03,3669,27826335.46,36138098.0
UTZ,"Utz Brands, Inc.",2018-11-26,2090,1006770111.9,80728900.0
UUU,"Universal Security Instruments, Inc.",1995-08-18,5065,7863815.8,2312887.0
UUUU,Energy Fuels Inc.,2009-09-08,1400,822874725.5808,157566392.0
UVE,"UNIVERSAL INSURANCE HLDG, INC.",1994-10-31,6331,375373293.93,30945861.0
UVSP,Univest Financial Corporation Common Stock,1998-04-16,6022,746634039.15,29593105.0
UVV,Universal Corporation,1988-01-04,5150,1389244928.6,24557980.0
UWMC,UWM Holdings Corporation,2021-01-22,6162,324323738.185,92531737.0
V,VISA Inc.,2008-03-19,7389,408171670383.2,2116194890.0
VABK,Virginia National Bankshares Corporation Common Stock,,6021,165114401.0,5326271.0
VAC,MARRIOTT VACATIONS WORLDWIDE CORPORATION,2011-11-08,6531,5171552225.599999,41432080.0
VAL,Valaris Limited,2021-05-03,1381,3826556479.1400003,75001107.0
VALU,Value Line Inc,1983-05-10,6282,509649086.40000004,9490672.0
VAPO,"Vapotherm, Inc. Common Stock",2018-11-14,3841,74643505.25,26563525.0
VAQC,Vector Acquisition Corporation II Class A Ordinary Shares,2021-03-10,6770,550687500.0,56250000.0
VATE,INNOVATE Corp.,2009-07-13,3440,155688581.975,78432535.0
VAXX,"Vaxxinity, Inc. Class A Common Stock",2021-11-11,2834,293567690.61,125994717.0
VBFC,Village Bank and Trust Financial Corp.,2000-10-31,6022,73955866.5,1476165.0
VBIV,"VBI Vaccines, Inc. New Common Stock (Canada)",2016-05-09,2834,171857449.3823,258257494.0
VBLT,Vascular Biogenics Ltd,2014-07-31,,93967812.345,69348939.0
VBNK,VersaBank Common Shares,2017-02-10,,219528656.0,27441082.0
VBOC,Viscogliosi Brothers Acquisition Corp Common Stock,2022-02-28,6770,95017500.0,9656250.0
VBTX,"Veritex Holdings, Inc.",2014-10-09,6022,1655850819.375,53962875.0
VC,VISTEON CORPORATION,2000-06-08,3714,2875499353.34,28111246.0
VCEL,Vericel Corporation,1997-02-04,2836,1080930551.88,47119902.0
VCKA,Vickers Vantage Corp. I Ordinary Shares,2021-03-03,2836,176538225.0,17250000.0
VCNX,"Vaccinex, Inc. Common Stock",2018-08-09,2834,47357096.61000001,42664051.0
VCSA,"Vacasa, Inc. Class A Common Stock",2021-12-07,7340,556482924.48,214858272.0
VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",2018-02-08,6282,1701822573.3899999,68594219.0
VCXA,10X Capital Venture Acquisition Corp. II Class A Ordinary Share,2021-10-01,6770,269664853.28999996,27321667.0
VCXB,10X Capital Venture Acquisition Corp. III,2022-03-04,6770,411118470.0,41153000.0
VCYT,"Veracyte, Inc.",2013-10-30,8071,1163487410.755,71445343.0
VEC,"Vectrus, Inc.",2014-09-16,8744,382592548.05,11826663.0
VECO,Veeco Instruments Inc,1994-12-20,3559,993602002.6800001,51243012.0
VECT,VectivBio Holding AG Ordinary Shares,2021-04-09,,215480300.61,35973339.0
VEDU,Visionary Education Technology Holdings Group Inc. Common Shares,2022-05-17,,43567500.00000001,39250000.0
VEEE,Twin Vee PowerCats Co. Common Stock,2021-07-21,3730,20370000.0,7000000.0
VEL,"Velocity Financial, Inc.",2020-01-17,6199,338098932.26449996,32384645.0
VELO,Velocity Acquisition Corp. Class A Common Stock,2021-04-15,5961,281131875.0,28750000.0
VENA,Venus Acquisition Corporation Ordinary Shares,2021-04-13,7371,62012500.0,6050000.0
VERA,"Vera Therapeutics, Inc. Class A Common Stock",2021-05-14,2834,347686989.84,27078426.0
